customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0007217,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.3,3398.51,No
CUST-0007218,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,112.76,2058.83,No
CUST-0007219,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.04,452.79,No
CUST-0007220,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.48,1207.49,No
CUST-0007221,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,118.75,,No
CUST-0007222,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.62,93.33,Yes
CUST-0007223,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,2751.9,Yes
CUST-0007224,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.98,2119.18,No
CUST-0007225,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,74.71,542.54,No
CUST-0007226,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,96.25,3171.16,No
CUST-0007227,Male,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,86.13,685.54,No
CUST-0007228,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,104.73,1843.82,Yes
CUST-0007229,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,55.54,1020.96,No
CUST-0007230,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,58.95,231.22,Yes
CUST-0007231,Male,1,Yes,No,17,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,2031.6,No
CUST-0007232,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.02,3685.52,Yes
CUST-0007233,Male,0,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,56.22,2012.16,No
CUST-0007234,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.55,1162.23,No
CUST-0007235,Female,1,No,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),108.52,1323.85,No
CUST-0007236,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,602.51,Yes
CUST-0007237,Male,0,No,No,56,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.07,4823.19,No
CUST-0007238,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,74.92,258.8,No
CUST-0007239,Female,1,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.83,2154.99,No
CUST-0007240,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.85,5155.22,No
CUST-0007241,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),102.03,720.97,Yes
CUST-0007242,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,86.81,414.46,Yes
CUST-0007243,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.77,951.79,No
CUST-0007244,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,87.84,2639.93,No
CUST-0007245,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.92,247.79,No
CUST-0007246,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,66.64,1544.35,Yes
CUST-0007247,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,118.75,,Yes
CUST-0007248,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,106.19,4136.59,No
CUST-0007249,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,8554.41,No
CUST-0007250,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.84,356.5,No
CUST-0007251,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,117.88,2976.45,No
CUST-0007252,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.48,915.62,No
CUST-0007253,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),81.23,1840.32,Yes
CUST-0007254,Female,1,Yes,Yes,23,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.57,2090.23,No
CUST-0007255,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.32,1320.04,No
CUST-0007256,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.94,524.23,Yes
CUST-0007257,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.96,2507.39,No
CUST-0007258,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.58,324.99,No
CUST-0007259,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.65,1176.63,No
CUST-0007260,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.35,1244.75,No
CUST-0007261,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.59,3995.97,No
CUST-0007262,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.7,3318.38,Yes
CUST-0007263,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.62,3302.94,Yes
CUST-0007264,Male,0,No,Yes,12,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.21,870.12,No
CUST-0007265,Male,1,No,Yes,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.99,154.78,No
CUST-0007266,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,192.78,No
CUST-0007267,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.66,6494.89,Yes
CUST-0007268,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.72,359.18,Yes
CUST-0007269,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.5,8163.33,No
CUST-0007270,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.88,5172.23,No
CUST-0007271,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.21,622.06,Yes
CUST-0007272,Male,1,No,No,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),92.6,937.53,Yes
CUST-0007273,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.18,735.17,No
CUST-0007274,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,77.87,824.47,No
CUST-0007275,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,63.17,569.07,No
CUST-0007276,Male,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.62,1021.4,No
CUST-0007277,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.09,4243.71,No
CUST-0007278,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),110.26,919.46,No
CUST-0007279,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,83.21,,No
CUST-0007280,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.49,4517.6,No
CUST-0007281,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.57,542.54,No
CUST-0007282,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,118.75,2755.23,No
CUST-0007283,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.34,,No
CUST-0007284,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,115.94,2070.48,Yes
CUST-0007285,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.23,5302.52,No
CUST-0007286,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.39,1111.95,No
CUST-0007287,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.86,2555.32,No
CUST-0007288,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,105.31,4502.33,No
CUST-0007289,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,69.85,1056.36,Yes
CUST-0007290,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.03,165.33,Yes
CUST-0007291,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,84.46,297.95,No
CUST-0007292,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,1100.05,No
CUST-0007293,Male,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,78.64,1541.31,Yes
CUST-0007294,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,85.82,2395.48,No
CUST-0007295,Male,0,No,No,51,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.06,3163.46,No
CUST-0007296,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.79,616.73,No
CUST-0007297,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.33,4005.57,No
CUST-0007298,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,136.39,Yes
CUST-0007299,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.79,1013.32,No
CUST-0007300,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.84,4370.54,Yes
CUST-0007301,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,118.75,2596.92,Yes
CUST-0007302,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),97.82,1324.27,No
CUST-0007303,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.56,2713.7,No
CUST-0007304,Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,116.98,918.44,Yes
CUST-0007305,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.43,114.02,No
CUST-0007306,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.43,1024.87,No
CUST-0007307,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),95.07,2830.32,No
CUST-0007308,Female,1,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),52.4,354.38,Yes
CUST-0007309,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),87.56,6307.68,No
CUST-0007310,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.13,1596.4,No
CUST-0007311,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),86.85,2300.47,No
CUST-0007312,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.15,721.79,No
CUST-0007313,Female,1,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,105.07,2236.6,Yes
CUST-0007314,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),83.44,2337.16,No
CUST-0007315,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,4259.58,No
CUST-0007316,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.19,1963.84,No
CUST-0007317,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.7,393.62,Yes
CUST-0007318,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,80.3,1870.53,Yes
CUST-0007319,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),41.66,617.7,Yes
CUST-0007320,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),112.98,4330.93,Yes
CUST-0007321,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.25,4149.2,Yes
CUST-0007322,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.01,2375.49,No
CUST-0007323,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.22,106.8,Yes
CUST-0007324,Female,0,No,No,8,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.71,940.48,Yes
CUST-0007325,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,93.1,864.28,No
CUST-0007326,Female,1,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.81,4023.62,No
CUST-0007327,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.1,4062.79,No
CUST-0007328,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.68,1053.83,No
CUST-0007329,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.05,5704.51,No
CUST-0007330,Male,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),102.01,1247.1,No
CUST-0007331,Female,0,No,No,40,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,76.1,3006.54,No
CUST-0007332,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.41,,No
CUST-0007333,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.04,,No
CUST-0007334,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,91.54,456.61,Yes
CUST-0007335,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.92,775.08,No
CUST-0007336,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),115.05,139.72,Yes
CUST-0007337,Male,1,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.75,2300.32,No
CUST-0007338,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,109.94,7923.45,Yes
CUST-0007339,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),85.93,2233.77,Yes
CUST-0007340,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.25,1120.15,No
CUST-0007341,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,80.88,1391.24,No
CUST-0007342,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.17,1740.71,No
CUST-0007343,Female,0,No,No,31,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.35,2673.19,No
CUST-0007344,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,60.99,96.32,No
CUST-0007345,Female,0,Yes,Yes,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.98,1671.77,No
CUST-0007346,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.51,4498.11,Yes
CUST-0007347,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.84,923.65,No
CUST-0007348,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,1862.31,Yes
CUST-0007349,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.81,,No
CUST-0007350,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.09,7297.68,No
CUST-0007351,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.81,2780.44,Yes
CUST-0007352,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),96.62,2338.98,No
CUST-0007353,Male,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,70.23,322.12,No
CUST-0007354,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.75,1681.08,No
CUST-0007355,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.33,870.81,No
CUST-0007356,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,107.18,238.52,Yes
CUST-0007357,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.24,7130.26,Yes
CUST-0007358,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.47,5618.6,Yes
CUST-0007359,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,7688.36,Yes
CUST-0007360,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.97,1718.61,No
CUST-0007361,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.18,4429.04,No
CUST-0007362,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.94,388.49,No
CUST-0007363,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.92,7423.27,No
CUST-0007364,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.36,1526.22,No
CUST-0007365,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),118.75,2462.96,No
CUST-0007366,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,112.59,3732.25,No
CUST-0007367,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),78.64,3545.78,No
CUST-0007368,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.33,847.26,No
