customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0000177,Female,1,Yes,No,0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,66.62,,Yes
CUST-0000178,Male,1,No,Yes,12,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.35,1189.15,No
CUST-0000179,Female,0,No,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.26,5389.32,No
CUST-0000180,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,64.27,2090.01,No
CUST-0000181,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.88,1528.2,No
CUST-0000182,Male,1,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.99,361.46,No
CUST-0000183,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.96,3059.72,No
CUST-0000184,Female,1,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.45,146.38,Yes
CUST-0000185,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.84,520.02,Yes
CUST-0000186,Female,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.13,388.76,No
CUST-0000187,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.7,236.16,Yes
CUST-0000188,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.53,3839.24,Yes
CUST-0000189,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.84,3151.36,No
CUST-0000190,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.2,1914.04,No
CUST-0000191,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,18.25,1316.51,No
CUST-0000192,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,81.29,670.45,No
CUST-0000193,Female,0,No,No,0,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,99.97,,Yes
CUST-0000194,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,116.67,3410.78,No
CUST-0000195,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,366.13,No
CUST-0000196,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.83,1969.94,No
CUST-0000197,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),69.16,143.17,Yes
CUST-0000198,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.44,1805.63,No
CUST-0000199,Female,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.34,270.11,No
CUST-0000200,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,118.75,1179.94,No
CUST-0000201,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.59,343.63,No
CUST-0000202,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,43.24,498.25,No
CUST-0000203,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),61.5,810.61,No
CUST-0000204,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.37,964.06,No
CUST-0000205,Female,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.45,4228.6,No
CUST-0000206,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,97.6,7001.42,No
CUST-0000207,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,52.99,1403.14,No
CUST-0000208,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,63.03,4517.07,No
CUST-0000209,Male,1,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,32.49,2368.26,No
CUST-0000210,Male,0,No,Yes,14,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.68,846.79,No
CUST-0000211,Female,1,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,2144.5,No
CUST-0000212,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.9,6346.63,No
CUST-0000213,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.75,3546.57,No
CUST-0000214,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,108.15,760.0,Yes
CUST-0000215,Female,0,Yes,No,37,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),74.67,2744.2,No
CUST-0000216,Male,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.54,183.99,No
CUST-0000217,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.56,1365.43,No
CUST-0000218,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.04,310.17,Yes
CUST-0000219,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),31.75,265.54,Yes
CUST-0000220,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.39,,No
CUST-0000221,Female,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.33,2719.6,No
CUST-0000222,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.26,1113.9,No
CUST-0000223,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),45.97,125.13,No
CUST-0000224,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),105.22,219.76,No
CUST-0000225,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),73.66,1818.97,Yes
CUST-0000226,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.45,4048.45,No
CUST-0000227,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.26,286.85,No
CUST-0000228,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.89,154.62,No
CUST-0000229,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.08,1568.23,Yes
CUST-0000230,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),74.7,1961.25,No
CUST-0000231,Female,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.92,373.95,No
CUST-0000232,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.91,410.82,Yes
CUST-0000233,Female,1,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),33.21,593.29,No
CUST-0000234,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.02,1064.44,Yes
CUST-0000235,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),109.75,7939.9,No
CUST-0000236,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.5,85.35,Yes
CUST-0000237,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),77.43,577.88,No
CUST-0000238,Male,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),102.32,5331.05,No
CUST-0000239,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.63,4078.22,No
CUST-0000240,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.89,248.95,No
CUST-0000241,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.61,3568.29,No
CUST-0000242,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.8,1866.89,No
CUST-0000243,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,68.69,682.81,Yes
CUST-0000244,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),115.51,2200.86,Yes
CUST-0000245,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,112.12,1245.6,No
CUST-0000246,Female,1,Yes,No,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),82.6,417.1,Yes
CUST-0000247,Male,1,Yes,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,55.52,624.88,No
CUST-0000248,Female,0,Yes,Yes,27,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,36.41,991.56,No
CUST-0000249,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),79.58,4376.38,Yes
CUST-0000250,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,1670.51,No
CUST-0000251,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),41.44,536.9,No
CUST-0000252,Male,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.37,1140.74,No
CUST-0000253,Female,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.27,3022.44,Yes
CUST-0000254,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.31,5076.35,No
CUST-0000255,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.83,1048.17,Yes
CUST-0000256,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.58,1700.47,No
CUST-0000257,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,44.0,648.0,Yes
CUST-0000258,Female,0,No,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),103.92,4153.8,No
CUST-0000259,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),28.78,137.31,Yes
CUST-0000260,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),18.25,177.43,No
CUST-0000261,Female,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.58,2001.91,No
CUST-0000262,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.48,6574.9,No
CUST-0000263,Male,1,Yes,Yes,27,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.21,499.76,No
CUST-0000264,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.31,6281.36,No
CUST-0000265,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,141.64,No
CUST-0000266,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),24.78,422.28,No
CUST-0000267,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.62,1208.99,No
CUST-0000268,Female,1,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.47,1168.46,No
CUST-0000269,Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),43.31,2298.97,No
CUST-0000270,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,32.49,1889.23,Yes
CUST-0000271,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.2,2502.26,No
CUST-0000272,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.16,3119.16,No
CUST-0000273,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),34.88,2499.14,Yes
CUST-0000274,Female,0,No,Yes,15,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,78.33,1193.59,No
CUST-0000275,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,77.46,4436.88,Yes
CUST-0000276,Male,0,No,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26.68,1940.55,No
CUST-0000277,Female,1,No,No,21,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),67.34,1419.41,Yes
CUST-0000278,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,90.86,3693.8,No
CUST-0000279,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,98.95,1510.06,No
CUST-0000280,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.67,290.78,Yes
CUST-0000281,Female,0,No,No,28,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,32.55,927.16,No
CUST-0000282,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.74,409.94,Yes
CUST-0000283,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.02,1408.5,Yes
CUST-0000284,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.37,2714.5,Yes
CUST-0000285,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,33.73,No
CUST-0000286,Male,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,88.77,,Yes
CUST-0000287,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.46,2083.52,No
CUST-0000288,Female,0,No,Yes,12,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,29.63,344.24,Yes
CUST-0000289,Male,1,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,114.26,1905.18,Yes
CUST-0000290,Female,1,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.53,1209.69,Yes
CUST-0000291,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.25,8.32,No
CUST-0000292,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.05,,No
CUST-0000293,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),105.77,7593.78,Yes
CUST-0000294,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.86,419.34,Yes
CUST-0000295,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.75,1990.38,No
CUST-0000296,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,60.85,4382.75,No
CUST-0000297,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),98.42,5519.8,No
CUST-0000298,Male,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.25,50.93,No
CUST-0000299,Female,0,No,Yes,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.32,1429.5,Yes
CUST-0000300,Male,0,No,No,41,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),102.97,4211.62,No
CUST-0000301,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),18.25,696.42,No
CUST-0000302,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,112.61,5065.76,Yes
CUST-0000303,Female,0,Yes,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,94.61,1787.37,No
CUST-0000304,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,91.13,558.55,Yes
CUST-0000305,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,76.72,1533.02,No
CUST-0000306,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,33.85,1113.36,Yes
CUST-0000307,Female,1,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.4,2086.49,No
CUST-0000308,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.0,136.64,No
CUST-0000309,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,18.25,33.29,Yes
CUST-0000310,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),50.2,3642.4,Yes
CUST-0000311,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.9,288.69,No
CUST-0000312,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.81,905.91,No
CUST-0000313,Male,0,No,Yes,46,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,47.87,2199.91,No
CUST-0000314,Female,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),50.83,793.12,Yes
CUST-0000315,Female,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.56,245.0,No
CUST-0000316,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,2377.03,No
CUST-0000317,Male,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),28.66,729.46,No
CUST-0000318,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),21.28,417.55,No
CUST-0000319,Male,0,No,Yes,72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.1,6085.51,No
CUST-0000320,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.25,388.04,No
CUST-0000321,Female,1,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.83,792.84,No
CUST-0000322,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,58.44,147.12,Yes
CUST-0000323,Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,63.88,923.63,No
CUST-0000324,Male,0,Yes,Yes,43,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,80.57,3436.57,Yes
CUST-0000325,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),71.09,564.41,No
CUST-0000326,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),67.29,1891.77,No
